DT,TYPE,NKB,S_UAH,S_FXU,S_FXD
2018-01-01,LFONET,694,51723703.04000001,0,0.0
2018-01-01,LFONET,774,598466.92,0,0.0
2018-01-01,LSGNET,2,14632929653.369995,52738918123.21999,1879021594.8054426
2018-01-01,LSGNET,5,4487662120.489996,3402670943.74,121232903.72332163
2018-01-01,LSGNET,6,41579426107.61999,28167080942.320004,1003557813.4081877
2018-01-01,LSGNET,29,428048963.45,0.02000000001862645,0.0007125749252736568
2018-01-01,LSGNET,36,26712818972.88001,7105059814.039999,253144381.7594636
2018-01-01,LSGNET,43,68348426.44,18576706.150000002,661864.7719441287
2018-01-01,LSGNET,46,5847682529.470001,1827302473.550001,65104498.35204597
2018-01-01,LSGNET,49,276724666.45,48222067.080000006,1718091.849699559
2018-01-01,LSGNET,62,4908933981.150001,5113695615.1,182194569.6266424
2018-01-01,LSGNET,72,14801909.42,0,0.0
2018-01-01,LSGNET,88,2946883638.27,1733314412.36,61755821.45622315
2018-01-01,LSGNET,91,477967403.97,426898001.9000001,15209841.098280368
2018-01-01,LSGNET,95,140382175.38,190150133.47,6774811.083732794
2018-01-01,LSGNET,96,41912741.42999999,62289220.129999995,2219286.893113722
2018-01-01,LSGNET,97,543981940.3800001,179378380.65999994,6391027.023229194
2018-01-01,LSGNET,101,1142670621.4999998,1114689756.0200002,39714999.80671405
2018-01-01,LSGNET,105,739224956.95,354421570.9200001,12627596.642532112
2018-01-01,LSGNET,106,5571660249.430001,10025007024.74,357178443.5082873
2018-01-01,LSGNET,113,687802285.56,132004443.38000001,4703152.975981985
2018-01-01,LSGNET,115,8890938178.74,10932373744.76,389506783.22397625
2018-01-01,LSGNET,123,565243250.5600001,302375805.89,10773271.224231908
2018-01-01,LSGNET,128,73647231.74,0,0.0
2018-01-01,LSGNET,129,252002723.70999998,14863293.77000001,529560.5400648299
2018-01-01,LSGNET,133,499926970.34,69828021.38999999,2487884.9393115947
2018-01-01,LSGNET,136,15219150939.170002,2753584022.8100004,98106749.74186085
2018-01-01,LSGNET,142,87445049.04000002,55006899.21,1959826.9201766062
2018-01-01,LSGNET,143,345573646.11999995,414301067.8100001,14761028.114894021
2018-01-01,LSGNET,146,288329935.70000005,98273853.11999999,3501374.2941366164
2018-01-01,LSGNET,153,293120230.98999995,57259850.5,2040096.7527140111
2018-01-01,LSGNET,171,11707631374.62,4595569133.57,163734372.06701928
2018-01-01,LSGNET,205,267322014.71000007,59611038.85999999,2123866.649009059
2018-01-01,LSGNET,231,337349744.4799999,6877503.640000001,245036.84030301077
2018-01-01,LSGNET,240,221070416.24,28534040.689999998,1016632.1295840348
2018-01-01,LSGNET,241,285495167.69,30726245.189999998,1094737.630081893
2018-01-01,LSGNET,242,1063925793.8399999,799141704.2700001,28472417.96133518
2018-01-01,LSGNET,251,691590001.7099999,1034475663.58,36857072.16492348
2018-01-01,LSGNET,270,1057428419.3000001,2730459259.35,97282843.38461274
2018-01-01,LSGNET,272,3643498859.8199997,15974685006.470001,569158017.7515248
2018-01-01,LSGNET,274,15550126343.160006,15777703146.880001,562139800.8231881
2018-01-01,LSGNET,286,555450627.1000001,25385004.369999997,904435.9098155167
2018-01-01,LSGNET,288,430774013.43,93934446.46000001,3346766.6701475955
2018-01-01,LSGNET,290,472695376.95000005,167069029.63,5952460.264059612
2018-01-01,LSGNET,295,5523892784.2699995,1575949720.1999998,56149114.58108984
2018-01-01,LSGNET,296,9263720946.850002,3389666068.01,120769556.29026785
2018-01-01,LSGNET,297,5342339768.540001,145234100.82999998,5174509.100169974
2018-01-01,LSGNET,298,8945149692.570002,3834153795.25,136606097.270471
2018-01-01,LSGNET,305,2758062398.6499996,2960049120.5799994,105462842.56835815
2018-01-01,LSGNET,311,77529117.07000001,6884059.570000004,245270.41987730633
2018-01-01,LSGNET,313,0,0,0.0
2018-01-01,LSGNET,320,921308138.1699998,2436537722.6800003,86810787.18332769
2018-01-01,LSGNET,325,-9.313225746154785e-10,39392164.48,1403493.4799214015
2018-01-01,LSGNET,326,275195080.53,28117137.19,1001778.3800698774
2018-01-01,LSGNET,329,279114420.49,537285128.39,19142796.15015707
2018-01-01,LSGNET,331,589913523.57,489523344.84999996,17441103.62646137
2018-01-01,LSGNET,377,229102546.75,171337738.08999997,6104548.999735385
2018-01-01,LSGNET,381,206802557.78,445471290.99,15871584.124656722
2018-01-01,LSGNET,386,712761165.3800001,8424057.580000002,300138.62005514407
2018-01-01,LSGNET,387,129514837.95,53313707.19,1899500.6093050246
2018-01-01,LSGNET,389,765528893.8100001,1202702922.44,42850798.68571252
2018-01-01,LSGNET,392,228830893.94,32777334.700000003,1167815.3802390783
2018-01-01,LSGNET,394,141903914.36999997,0,0.0
2018-01-01,LSGNET,395,369624550.25000006,181301672.53999996,6459551.503901901
2018-01-01,LSGNET,407,514801931.23,0,0.0
2018-01-01,LSGNET,430,150427569.39999998,19562242.560000006,696978.1998026668
2018-01-01,LSGNET,455,309446679.14,48300977.19,1720903.3180803102
2018-01-01,LSGNET,512,4494843.0600000005,0,0.0
2018-01-01,LSGNET,553,75509393.21000001,49083532.95999999,1748784.799978252
2018-01-01,LSGNET,634,128066928.73999996,0,0.0
2018-01-01,LSGNET,694,309525562.46,10675886.96,380368.480344493
2018-01-01,LSGNET,774,27331247.470000003,0,0.0
2018-02-01,DFOOS,2,7376441748.47,17444267745.850002,622814020.9925519
2018-02-01,DFOOS,5,4636944071.23,5566420090.090001,198738320.7682902
2018-02-01,DFOOS,6,48026644515.27,38664511216.020004,1380441991.088441
2018-02-01,DFOOS,29,42351887.349999994,89733165.07,3203750.032266656
2018-02-01,DFOOS,36,12364792755.730001,8305078758.4,296516859.9530055
2018-02-01,DFOOS,43,31534652.36,85199079.22000001,3041869.219560388
2018-02-01,DFOOS,46,83191613907.03,79656096573.00002,2843967687.609223
2018-02-01,DFOOS,49,107028906.91999999,66618223.28,2378475.503637412
2018-02-01,DFOOS,62,3020121795.52,3311043926.69,118214453.69384204
2018-02-01,DFOOS,72,1500960.0499999998,7274937.149999999,259737.63558734115
2018-02-01,DFOOS,88,2762935707.9800005,2229514920.9,79600541.16223724
2018-02-01,DFOOS,91,355273394.62,458169146.16999996,16358047.948945746
2018-02-01,DFOOS,95,46601580.15,215044329.02,7677744.070424176
2018-02-01,DFOOS,96,2986963743.96,503676835.28999996,17982812.442350693
2018-02-01,DFOOS,97,149720470.09,260970271.10999998,9317441.48149772
2018-02-01,DFOOS,101,890870490.65,912072380.7699999,32563789.73194523
2018-02-01,DFOOS,105,455085931.59999996,1345238210.14,48029142.355341226
2018-02-01,DFOOS,106,2988288122.01,5164807700.4800005,184399523.0097579
2018-02-01,DFOOS,113,466425612.05,110626487.38000001,3949705.911261932
2018-02-01,DFOOS,115,6032420238.59,9040189729.91,322762583.0015298
2018-02-01,DFOOS,123,112451265.75999999,296585083.91,10588999.857580429
2018-02-01,DFOOS,128,64257189.53000001,11501533.66,410640.13294968713
2018-02-01,DFOOS,129,44477242.77,82489280.28,2945121.061455313
2018-02-01,DFOOS,133,110967702.83,100007435.58999999,3570573.0957826776
2018-02-01,DFOOS,136,6102830202.670001,6493810012.59,231848993.86017767
2018-02-01,DFOOS,142,1939599658.99,271466993.39,9692206.757157065
2018-02-01,DFOOS,143,247725212.39000002,447540150.0,15978560.088509355
2018-02-01,DFOOS,146,115325390.94000001,206280990.26999998,7364865.919060912
2018-02-01,DFOOS,153,611970731.65,712221480.8799998,25428497.819845203
2018-02-01,DFOOS,171,2631254350.71,3726140948.7,133034694.31079693
2018-02-01,DFOOS,205,133939774.36000001,104263232.08,3722518.1222566874
2018-02-01,DFOOS,231,199852584.69,85144130.02999999,3039907.3644414
2018-02-01,DFOOS,240,202627661.34,48326778.29,1725414.6489221903
2018-02-01,DFOOS,241,100162709.02,30479440.98,1088209.8045574336
2018-02-01,DFOOS,242,906682674.26,1302825245.47,46514869.044865236
2018-02-01,DFOOS,251,318610742.07000005,676036024.1700001,24136565.700747315
2018-02-01,DFOOS,270,1758501919.3300002,2355179022.95,84087136.17628123
2018-02-01,DFOOS,272,8876876033.519999,15517051423.010002,554006469.7190964
2018-02-01,DFOOS,274,8067980587.659999,8939569451.25,319170129.5229058
2018-02-01,DFOOS,286,227179273.80999997,184915654.57000002,6602057.710023971
2018-02-01,DFOOS,288,126587089.65000002,393263441.68,14040714.634201813
2018-02-01,DFOOS,290,134913017.43999997,215755018.94,7703117.8868091805
2018-02-01,DFOOS,295,1000249.89,20650242.17,737277.1702284473
2018-02-01,DFOOS,296,4714151576.0,5243331738.860001,187203072.73741308
2018-02-01,DFOOS,297,21143540.06,226842.91999999998,8098.99006351256
2018-02-01,DFOOS,298,2202866553.2000003,2596261738.53,92694530.74679305
2018-02-01,DFOOS,305,676426317.7199999,2077226301.44,74163368.97369115
2018-02-01,DFOOS,311,8336764.830000001,22308686.39,796488.7306274662
2018-02-01,DFOOS,313,3.47,0,0.0
2018-02-01,DFOOS,320,486795250.78,1147386194.6100001,40965216.76390816
2018-02-01,DFOOS,325,1345826293.6200001,147420185.26000002,5263354.111214583
2018-02-01,DFOOS,326,101950457.84,99347069.67999999,3546996.0013625724
2018-02-01,DFOOS,329,21730847.380000003,11556262.13,412594.1076856905
2018-02-01,DFOOS,331,17417065.7,171645573.29,6128274.986592602
2018-02-01,DFOOS,377,71291431.49999999,112875118.47,4029988.9584666477
2018-02-01,DFOOS,381,70047429.05999999,472481865.02,16869056.04101227
2018-02-01,DFOOS,386,763216110.5400002,284771394.62,10167214.808379268
2018-02-01,DFOOS,387,16269718.589999998,16433320.899999999,586720.1086973015
2018-02-01,DFOOS,389,572898092.01,1299831509.79,46407983.4716893
2018-02-01,DFOOS,392,145200197.62,82309286.97999999,2938694.7469457
2018-02-01,DFOOS,394,178198090.64,52554575.81,1876360.0260361114
2018-02-01,DFOOS,395,39083886.99,237228553.2,8469789.11728107
2018-02-01,DFOOS,430,1830450.6099999996,33282707.849999998,1188295.0552917477
2018-02-01,DFOOS,455,3652342.53,0,0.0
2018-02-01,DFOOS,512,1431932.9300000002,3570.7,127.48497427111367
2018-02-01,DFOOS,553,792663.78,89916705.52000001,3210302.990943094
2018-02-01,DFOOS,634,249449.84999999998,235445.05000000002,8406.112566586684
2018-02-01,DFOOS,694,100840711.1,87839703.94000001,3136147.645216104
2018-02-01,DFOOS,774,6490656.630000001,11932363.15,426022.0710704721
2018-02-01,DSG,2,16555112065.480003,36746040334.33,1311946678.9669719
2018-02-01,DSG,5,5726360787.93,2073834211.7,74042260.93514712
2018-02-01,DSG,6,28096146320.520004,10578902662.04,377699368.103393
2018-02-01,DSG,29,147531593.68,129616831.14,4627719.602034948
2018-02-01,DSG,36,22869636776.03,7380378730.11,263502224.3591307
2018-02-01,DSG,43,39648464.67999999,14598863.43,521224.3338171933
2018-02-01,DSG,46,23280412805.420002,13415374488.390001,478970137.9252678
2018-02-01,DSG,49,99121549.08000001,2634590.0999999996,94062.97115787683
2018-02-01,DSG,62,3942238995.7799997,1781033089.26,63588360.14235674
2018-02-01,DSG,72,21593641.009999998,64340822.51,2297165.2903547324
2018-02-01,DSG,88,3680199946.33,1896820706.4400003,67722334.26426725
2018-02-01,DSG,91,448115281.5400001,72846244.44000001,2600835.017834223
2018-02-01,DSG,95,74864770.44,44936024.25,1604354.2989770605
2018-02-01,DSG,96,254233099.05999997,10653709.42,380370.19948486896
2018-02-01,DSG,97,413587738.18000007,61573941.99,2198379.1442479617
2018-02-01,DSG,101,753404564.41,291866730.31,10420540.119350387
2018-02-01,DSG,105,1191885963.6699998,444719367.40999997,15877849.472688772
2018-02-01,DSG,106,5457510629.07,1757340578.9500005,62742464.64083365
2018-02-01,DSG,113,547752919.3800001,117079242.62,4180089.123446992
2018-02-01,DSG,115,12950374114.380003,8684545016.909998,310064972.70481986
2018-02-01,DSG,123,210583955.51000002,75498082.06,2695513.778513325
2018-02-01,DSG,128,96349065.41,5170847.84,184615.17457144082
2018-02-01,DSG,129,71456689.78,18268427.700000003,652239.0666558938
2018-02-01,DSG,133,351485208.52,15006617.33,535782.402389307
2018-02-01,DSG,136,13367606588.74,8018098599.51,286270785.46553475
2018-02-01,DSG,142,644287874.31,55458716.430000015,1980046.779955622
2018-02-01,DSG,143,297797589.78,123919603.17,4424311.037559601
2018-02-01,DSG,146,107632452.71,10836578.19,386899.1771190695
2018-02-01,DSG,153,1271589137.7300003,282872369.37,10099413.765128242
2018-02-01,DSG,171,12244704512.199999,5057946042.9800005,180584233.10667
2018-02-01,DSG,205,228786553.54999998,20041492.439999998,715542.9322172457
2018-02-01,DSG,231,111607590.00999999,43281277.82,1545274.7610562698
2018-02-01,DSG,240,219969910.26999998,7044635.3,251515.15108238696
2018-02-01,DSG,241,298858400.22,27202251.13,971204.0455441294
2018-02-01,DSG,242,1109050441.27,1809601934.73,64608355.80978843
2018-02-01,DSG,251,472376745.99,218176944.51000002,7789588.08004244
2018-02-01,DSG,270,2125330752.41,1306135799.0300002,46633065.99095976
2018-02-01,DSG,272,9515605256.94,7237071886.959999,258385729.2148026
2018-02-01,DSG,274,24773117622.460003,20517152131.21,732525446.4289445
2018-02-01,DSG,286,266072112.1900001,49500143.85,1767307.4089488545
2018-02-01,DSG,288,1075997804.8700001,118206567.27000001,4220338.081354529
2018-02-01,DSG,290,434775140.16999996,112865953.97,4029661.7576245978
2018-02-01,DSG,295,3462624467.92,1503024032.49,53662581.59768481
2018-02-01,DSG,296,11114779954.35,3859494000.879999,137795808.4974107
2018-02-01,DSG,297,13294124171.580002,5425015545.070001,193689743.5190973
2018-02-01,DSG,298,5166145497.18,1601298229.5799997,57171272.74718857
2018-02-01,DSG,305,3404257538.39,885678472.3600001,31621446.008147947
2018-02-01,DSG,311,26802796.459999993,3284214.31,117256.55384411274
2018-02-01,DSG,313,2590216.21,0,0.0
2018-02-01,DSG,320,776753364.75,1407941278.6599996,50267834.790155694
2018-02-01,DSG,325,26708212.46,6502127.0,232145.9358956265
2018-02-01,DSG,326,168096257.28,31252971.14,1115827.2108210598
2018-02-01,DSG,329,188231246.64000002,33615048.4,1200160.6352805444
2018-02-01,DSG,331,607645828.6099999,72888011.72999999,2602326.2385727395
2018-02-01,DSG,377,583507746.7299999,86533659.98,3089517.858161032
2018-02-01,DSG,381,499635751.88,196742896.69000006,7024326.636947664
2018-02-01,DSG,386,559394243.3299999,70527834.16,2518060.6388901253
2018-02-01,DSG,387,284981498.28999996,69899569.51,2495629.6582026696
2018-02-01,DSG,389,3254936056.7100005,3441037456.3,122855622.59006464
2018-02-01,DSG,392,193075769.04999998,24805220.49,885622.677894237
2018-02-01,DSG,394,66508495.529999994,34038727.97,1215287.299262578
2018-02-01,DSG,395,33810977.59,11942570.27,426386.49665385415
2018-02-01,DSG,407,1068068633.3700001,351946149.66,12565560.20786474
2018-02-01,DSG,430,34020128.07,3949617.66,141013.50036850933
2018-02-01,DSG,455,770053390.4200001,461309773.05,16470177.989831837
2018-02-01,DSG,512,1878905.28,106.99,3.8198721251481365
2018-02-01,DSG,553,897112834.0100001,40904146.2,1460403.8496342096
2018-02-01,DSG,634,10447632.77,16845685.37,601442.7888015589
2018-02-01,DSG,694,882301923.75,92915233.21,3317359.6536173234
2018-02-01,DSG,774,121679445.72999997,5243462.13,187207.72810222337
2018-02-01,LFONET,2,158068037.34999996,61719484.32999992,2203575.4535067305
2018-02-01,LFONET,5,1516014033.8000002,4773313323.859999,170421969.44023764
2018-02-01,LFONET,6,3936019857.37,48388281.45999992,1727610.501288686
2018-02-01,LFONET,29,3371895.8100000015,0,0.0
2018-02-01,LFONET,36,3705941488.19,251559371.50999975,8981443.415747583
2018-02-01,LFONET,43,281102.83,0,0.0
2018-02-01,LFONET,46,3637092501.6499996,1112374662.6,39715197.36785495
2018-02-01,LFONET,49,2295949.540000001,197581.02000000005,7054.250217369256
2018-02-01,LFONET,62,622037676.2299999,1197129.8599999996,42741.2186409617
2018-02-01,LFONET,72,1722062.8800000004,0.019999995827674866,0.0007140613161027431
2018-02-01,LFONET,88,3059181907.1399994,46082307.54000001,1645280.1386536108
2018-02-01,LFONET,91,63847582.53000001,20936543.640000004,747499.0134347462
2018-02-01,LFONET,95,18136737.88,3629172.710000001,129572.62989323602
2018-02-01,LFONET,96,3308718646.7000003,51031009.92,1821964.0369339753
2018-02-01,LFONET,97,140771943.3,175930017.50999996,6281242.825154431
2018-02-01,LFONET,101,68992023.30999999,1866825.9699999988,66651.42990284786
2018-02-01,LFONET,105,145081934.09,235394702.8999999,8404315.020237753
2018-02-01,LFONET,106,154993237.72999996,106468502.91999999,3801253.0751505843
2018-02-01,LFONET,113,50681666.57000001,1476852.2799999998,52728.16952363275
2018-02-01,LFONET,115,4648155013.809999,74608076.0200001,2663737.825027868
2018-02-01,LFONET,123,32433801.640000004,4261282.19,152140.88283924863
2018-02-01,LFONET,128,2755777.4100000006,123712.86999999997,4416.930027433169
2018-02-01,LFONET,129,9339512.639999999,10074451.219999991,359688.8998172034
2018-02-01,LFONET,133,4545049.62,0,0.0
2018-02-01,LFONET,136,2826259484.74,1039688906.2299995,37120092.26781693
2018-02-01,LFONET,142,2486860130.1199994,-134.53999999992084,-4.803491875085456
2018-02-01,LFONET,143,33745017.03999999,2672797.14,95427.08001926966
2018-02-01,LFONET,146,5781236.01,1429233.7099999995,51028.04008927053
2018-02-01,LFONET,153,115413857.38000001,62755287.22999998,2240556.803397904
2018-02-01,LFONET,171,3115683306.5899997,12214040.259999998,436078.8103992059
2018-02-01,LFONET,205,9470811.529999997,3262729.210000001,116489.46968114405
2018-02-01,LFONET,231,34393222.949999996,886.1999999999998,31.6400661492315
2018-02-01,LFONET,240,13796192.440000001,0,0.0
2018-02-01,LFONET,241,85272851.42999999,749210.2300000002,26749.109949087044
2018-02-01,LFONET,242,204328447.22,1657523766.9699998,59178697.39432881
2018-02-01,LFONET,251,28020707.32999999,19509019.419999987,696532.0073972495
2018-02-01,LFONET,270,308005010.37999994,51302145.27000002,1831644.4030018998
2018-02-01,LFONET,272,8101525232.260001,544075890.5799999,19425182.992725387
2018-02-01,LFONET,274,1461566678.1100004,91923236.89000008,3281942.3333909754
2018-02-01,LFONET,286,25836126.270000003,0,0.0
2018-02-01,LFONET,288,34135661.5,3598074.84,128462.34027023875
2018-02-01,LFONET,290,2753357.47,1181209.4000000004,42172.80924406914
2018-02-01,LFONET,295,21615599.5,9622753.48,343561.90097601863
2018-02-01,LFONET,296,3823629721.27,1014534856.2399998,36222015.30369519
2018-02-01,LFONET,297,55588348.51,0,0.0
2018-02-01,LFONET,298,43325807.040000014,42985454.09999999,1534712.9442324014
2018-02-01,LFONET,305,22364534.779999997,0,0.0
2018-02-01,LFONET,311,940320.6500000001,1.862645149230957e-09,1.1641532182693481e-10
2018-02-01,LFONET,320,17485680.610000003,0.0,0.0
2018-02-01,LFONET,325,921729373.5699999,0,0.0
2018-02-01,LFONET,326,1551234.2700000014,0.0,0.0
2018-02-01,LFONET,329,-3.725290298461914e-09,-0.009999999776482582,-0.0003570307162590325
2018-02-01,LFONET,331,519928.45000000007,0.0,0.0
2018-02-01,LFONET,377,57172912.199999996,0,0.0
2018-02-01,LFONET,381,2916571.2199999993,0,0.0
2018-02-01,LFONET,386,502007766.7099999,0,0.0
2018-02-01,LFONET,389,20315104.199999996,141039.09999999998,5035.529737788396
2018-02-01,LFONET,392,6504417.33,0,0.0
2018-02-01,LFONET,394,186341993.23000002,0,0.0
2018-02-01,LFONET,395,4251484.600000001,0,0.0
2018-02-01,LFONET,430,649790.1000000001,0,0.0
2018-02-01,LFONET,553,651200.0,0,0.0
2018-02-01,LFONET,634,12796979.6,0,0.0
2018-02-01,LFONET,694,55704811.77,0,0.0
2018-02-01,LFONET,774,599243.1299999999,0,0.0
2018-02-01,LSGNET,2,12002528379.600006,49404304070.87,1763885634.0093365
2018-02-01,LSGNET,5,4102858669.1899986,3155330839.8500004,112655017.48540314
2018-02-01,LSGNET,6,40039087457.05001,28690551791.200005,1024340957.4943806
2018-02-01,LSGNET,29,389383035.24,8242987.2,294300.00031061686
2018-02-01,LSGNET,36,25126218051.44,7448507535.009999,265934632.2734887
2018-02-01,LSGNET,43,66407208.61,17860515.050000004,637675.3302204299
2018-02-01,LSGNET,46,4893803044.71996,1256912383.3499966,44875638.62895753
2018-02-01,LSGNET,49,270986238.74,34522479.27,1232558.708799677
2018-02-01,LSGNET,62,4253093867.3500004,5198267226.870001,185594131.030861
2018-02-01,LSGNET,72,13561987.669999998,0,0.0
2018-02-01,LSGNET,88,2815143000.2200003,1681940327.9099998,60050443.73068442
2018-02-01,LSGNET,91,479036531.33,423314831.96000004,15113641.711989637
2018-02-01,LSGNET,95,129248108.48000002,186670336.29999998,6664705.245578076
2018-02-01,LSGNET,96,18248803.199999996,63261923.41,2258645.2735500084
2018-02-01,LSGNET,97,547959158.5699999,178561570.42999998,6375197.359643264
2018-02-01,LSGNET,101,1127358856.0600004,1096671028.3500001,39154529.31724186
2018-02-01,LSGNET,105,674764531.2200001,329430417.75,11761679.315254986
2018-02-01,LSGNET,106,5178640061.72,9894456175.77,353262523.03321487
2018-02-01,LSGNET,113,716615463.82,131585300.6,4698000.017208883
2018-02-01,LSGNET,115,8633648085.909998,10741041783.029999,383488233.49890393
2018-02-01,LSGNET,123,546270660.2899998,309066023.08,11034607.780107325
2018-02-01,LSGNET,128,71857999.60000004,0,0.0
2018-02-01,LSGNET,129,51505686.68999994,1771655.4600000083,63253.54993009195
2018-02-01,LSGNET,133,527440113.0999999,71260100.82000001,2544204.8112680055
2018-02-01,LSGNET,136,13869636940.39,2942560745.6899996,105058470.59553555
2018-02-01,LSGNET,142,90649383.73999998,54437739.98000002,1943594.7799389132
2018-02-01,LSGNET,143,286289301.57000005,392923967.1099999,14028594.347753173
2018-02-01,LSGNET,146,251966276.63000003,77860837.31,2779871.409301458
2018-02-01,LSGNET,153,328471382.76000005,58662644.040000014,2094436.8516299047
2018-02-01,LSGNET,171,11474528194.03,4404269901.99,157245984.01944593
2018-02-01,LSGNET,205,258089428.82999995,70159523.63,2504910.819963632
2018-02-01,LSGNET,231,322926003.7,6894922.400000006,246169.9400020521
2018-02-01,LSGNET,240,191740452.08,29020543.87,1036122.6898369159
2018-02-01,LSGNET,241,274732374.73,29629879.04,1057877.8298570616
2018-02-01,LSGNET,242,786302332.4000001,795363583.7499999,28396926.65599168
2018-02-01,LSGNET,251,661340196.6199999,1040612171.82,37153055.68955119
2018-02-01,LSGNET,270,1006242509.8199999,2760403125.6500006,98554883.2025631
2018-02-01,LSGNET,272,3332883021.41,15883285403.169998,567082149.4283705
2018-02-01,LSGNET,274,14634956759.95,16096068003.919998,574679142.841974
2018-02-01,LSGNET,286,525087141.73,25784005.78,920568.3237095097
2018-02-01,LSGNET,288,390346729.68999994,84008678.69999999,2999368.2590583796
2018-02-01,LSGNET,290,472394763.69000006,164140074.02,5860305.574060659
2018-02-01,LSGNET,295,6012248899.0,960342887.8199997,34287195.32449651
2018-02-01,LSGNET,296,8423625607.929998,3210549916.8599997,114626508.40088029
2018-02-01,LSGNET,297,4749362648.26,207409179.90999997,7405145.759772351
2018-02-01,LSGNET,298,8884710680.650002,4091046217.19,146062934.92603806
2018-02-01,LSGNET,305,2620701752.5600004,3002005874.4800005,107180844.5598384
2018-02-01,LSGNET,311,74024682.14999999,6738655.48,240590.7302460859
2018-02-01,LSGNET,320,902458183.97,2501288951.35,89303710.08695091
2018-02-01,LSGNET,325,-9.313225746154785e-10,39284635.34,1402582.329954906
2018-02-01,LSGNET,326,303488624.02,44029965.38,1572005.2100785074
2018-02-01,LSGNET,329,258870251.67,510488357.79999995,18226004.74972304
2018-02-01,LSGNET,331,598115206.8,499803909.04999995,17844537.06159612
2018-02-01,LSGNET,377,188188645.91000006,171487432.97,6122628.890693639
2018-02-01,LSGNET,381,190240986.12000003,444438149.16,15867809.116073593
2018-02-01,LSGNET,386,609997843.7,8288806.49,295935.8899139917
2018-02-01,LSGNET,387,142253811.44000003,52061934.62,1858771.2200787247
2018-02-01,LSGNET,389,744522009.5699999,1220357414.6699998,43570513.79582931
2018-02-01,LSGNET,392,255028214.48,5798251.920000002,207015.43026259157
2018-02-01,LSGNET,394,132763476.43999998,0,0.0
2018-02-01,LSGNET,395,373360267.46000004,189251315.09,6756854.128048585
2018-02-01,LSGNET,407,354637193.97999996,0,0.0
2018-02-01,LSGNET,430,144098260.58,19574432.900000002,698867.4698597309
2018-02-01,LSGNET,455,303267537.47,50057797.74999999,1787217.3686468652
2018-02-01,LSGNET,512,5365375.989999999,0,0.0
2018-02-01,LSGNET,553,9383021.86,49023650.48,1750295.1298397707
2018-02-01,LSGNET,634,129860018.16000001,0,0.0
2018-02-01,LSGNET,694,281200189.60999995,10442956.93,372845.68727011455
2018-02-01,LSGNET,774,14141329.280000003,0,0.0
2018-03-01,DFOOS,2,7416932728.809999,16818277450.92,624096852.9390756
2018-03-01,DFOOS,5,4568100942.73,5070853063.460001,188170485.8215869
2018-03-01,DFOOS,6,49537261881.670006,37685336703.82,1398436915.2809362
2018-03-01,DFOOS,29,45795568.129999995,90428031.66000001,3355626.052737875
2018-03-01,DFOOS,36,12917263928.94,7872341419.21,292128817.55153453
2018-03-01,DFOOS,43,32641735.810000002,81624951.76999998,3028959.1588450205
2018-03-01,DFOOS,46,87321686516.65,76025498636.79,2821173249.2110324
2018-03-01,DFOOS,49,107682080.10000001,66594883.81,2471219.631674638
2018-03-01,DFOOS,62,2768354579.69,3245000921.2,120416307.11678727
2018-03-01,DFOOS,72,976320.6900000001,6627685.16,245941.80127529922
2018-03-01,DFOOS,88,2859728639.71,2180374502.83,80909883.27525583
2018-03-01,DFOOS,91,381225400.29999995,445212443.18,16521054.875495328
2018-03-01,DFOOS,95,45886581.50000001,206405974.52,7659364.611011837
2018-03-01,DFOOS,96,2934460684.6200004,496563999.55,18426621.29379029
2018-03-01,DFOOS,97,154911863.19,269779873.13,10011059.116968358
2018-03-01,DFOOS,101,903749232.9799999,874756974.5999999,32460700.956298172
2018-03-01,DFOOS,105,476821713.6000001,1305366331.3500001,48439860.842205144
2018-03-01,DFOOS,106,2969802829.4,5054113673.02,187549316.32761168
2018-03-01,DFOOS,113,477698095.96999997,108885132.16000001,4040536.761937771
2018-03-01,DFOOS,115,6365790939.52,8742348534.17,324413259.52638376
2018-03-01,DFOOS,123,114347797.16,284869858.55,10571022.07625486
2018-03-01,DFOOS,128,51201120.74999999,8245106.22,305961.46716374403
2018-03-01,DFOOS,129,41807039.95999999,76401496.75000003,2835125.8813905274
2018-03-01,DFOOS,133,106606192.1,96850975.75999999,3593970.271467262
2018-03-01,DFOOS,136,6365224453.2,6251510921.6,231982633.3981305
2018-03-01,DFOOS,142,1906662692.2800002,261570001.39000005,9706405.139715346
2018-03-01,DFOOS,143,254999482.44,428748283.97,15910098.730953494
2018-03-01,DFOOS,146,122414189.19,204538867.78999996,7590079.546730141
2018-03-01,DFOOS,153,573725487.35,722962369.9,26827868.737727605
2018-03-01,DFOOS,171,2768225296.37,3581653789.19,132908906.07994564
2018-03-01,DFOOS,205,135792674.16,100514866.31000002,3729930.839869179
2018-03-01,DFOOS,231,199711272.06,82324626.8,3054922.875139829
2018-03-01,DFOOS,240,195451775.10000002,47468953.88,1761489.8324321285
2018-03-01,DFOOS,241,107456125.5,29217605.48,1084214.2237037485
2018-03-01,DFOOS,242,997137740.95,1248104928.64,46314990.36539938
2018-03-01,DFOOS,251,314979107.91,649118460.52,24087650.449186098
2018-03-01,DFOOS,270,1802551627.0700002,2216769779.3999996,82260448.31590699
2018-03-01,DFOOS,272,9151958399.300001,15103900662.31,560479329.5841631
2018-03-01,DFOOS,274,8205040169.97,8756026604.789999,324920828.797561
